Store,Product,Price,Rating,Number of Reviews,Calories
BJ's Restaurant & Brewhouse (Westwood #411),Spinach And Artichoke Dip,18.25,72.0,18,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Original Wings,19.95,87.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),Fried Couscous Mac & Cheese Balls,11.95,88.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Honey Sriracha Brussels Sprouts,11.95,80.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Sliders*,18.25,62.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),Crispy Calamari,20.25,42.0,14,
BJ's Restaurant & Brewhouse (Westwood #411),Brewhouse Sampler,21.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Garlic Shrimp With Parmesan Toast Appetizer,18.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Tenders,13.45,83.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Pepperoni Extreme Flatbread,18.25,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),California Club Flatbread,18.25,83.0,12,
BJ's Restaurant & Brewhouse (Westwood #411),Chips & Housemade Guacamole + Salsa,11.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),House Caesar Salad,7.75,77.0,18,
BJ's Restaurant & Brewhouse (Westwood #411),Broccoli Cheddar Soup,10.95,100.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),House Wedge Salad,7.75,95.0,23,
BJ's Restaurant & Brewhouse (Westwood #411),Clam Chowder,10.95,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Tortilla Soup,10.95,100.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Soup And Salad Combo,16.25,75.0,12,
BJ's Restaurant & Brewhouse (Westwood #411),Fresh Mozzarella And Tomato Salad,7.75,90.0,10,
BJ's Restaurant & Brewhouse (Westwood #411),House Salad,7.75,87.0,16,
BJ's Restaurant & Brewhouse (Westwood #411),Piranha® Pale Ale Chili,11.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Brewhouse Classic Pizza,23.45,88.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Spicy Pig Pizza,23.25,100.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Build Your Own Pizza,15.75,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Build Your Own Pizza - Mini,15.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Build Your Own Pizza - Shareable,20.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Sweet Pig® Pizza - Mini,17.95,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Favorite Pizza - Shareable,26.45,92.0,13,
BJ's Restaurant & Brewhouse (Westwood #411),Great White® Pizza - Mini,18.45,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Pepperoni Extreme Pizza - Mini,17.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Vegetarian Pizza - Shareable,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Barbeque Chicken Pizza - Mini,18.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Classic Combo Pizza - Mini,17.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Barbeque Chicken Pizza - Shareable,26.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Vegetarian Pizza - Mini,17.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Favorite Pizza - Large,38.25,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Pepperoni Extreme Pizza - Shareable,26.45,100.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Buffalo Chicken Pizza - Mini,18.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gourmet Five Meat Pizza - Mini,18.45,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Buffalo Chicken Pizza - Shareable,26.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Favorite Pizza - Mini,18.45,92.0,14,
BJ's Restaurant & Brewhouse (Westwood #411),Gourmet Five Meat Pizza - Shareable,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Bacon Ranch Pizza - Shareable,26.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Build Your Own Pizza - Large,28.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Barbeque Chicken Pizza - Large,38.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Classic Combo Pizza - Shareable,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Vegetarian Pizza - Large,36.75,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Bacon Ranch Pizza - Mini,18.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Sweet Pig® Pizza - Shareable,25.25,100.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Great White® Pizza - Shareable,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Buffalo Chicken Pizza - Large,38.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Classic Combo Pizza - Large,37.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Bacon Ranch Pizza - Large,38.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Pepperoni Extreme Pizza - Large,37.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Great White® Pizza - Large,38.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Sweet Pig® Pizza - Large,35.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gourmet Five Meat Pizza - Large,38.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Half & Half Deep Dish - Shareable,20.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Half & Half Deep Dish - Large,28.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Thin Crust Cheese Pizza,16.45,100.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Barbeque Chicken,26.95,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Pepperoni Extreme,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Vegetarian,26.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Sweet Pig®,25.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Chicken Bacon Ranch,26.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free BJ's Classic Combo,26.45,66.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Santa Fe Salad,24.25,100.0,16,
BJ's Restaurant & Brewhouse (Westwood #411),Enlightened Seared Ahi Salad*,24.25,57.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Honey-Crisp Chicken Salad,24.25,100.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Chicken Caesar Salad,21.75,60.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Strawberry Fields Salad With Chicken,19.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),New Sal's Brewhouse Chicken,27.45,100.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Parmesan-Crusted Chicken,29.25,94.0,18,
BJ's Restaurant & Brewhouse (Westwood #411),Atlantic Salmon*,29.45,,0,
BJ's Restaurant & Brewhouse (Westwood #411),New New Orleans Jambalaya,28.75,88.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Enlightened Cherry Chipotle Glazed Salmon*,29.45,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Classic Rib-Eye*,37.45,62.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),Filet Mignon*,35.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Baby Back Pork Ribs - Full,36.25,71.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Baby Back Pork Ribs - Half,31.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Surf & Turf Stack,34.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Classic Cheeseburger*,18.75,87.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),Bacon Cheeseburger*,20.25,100.0,6,
BJ's Restaurant & Brewhouse (Westwood #411),Hickory Brisket And Bacon Burger*,21.45,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Crispy Jalapeno Burger*,20.25,87.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Smokehouse Burger*,20.25,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Bacon-Guacamole Deluxe Burger*,20.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Enlightened Mediterranean Chicken Pita Tacos,19.75,75.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),California Chicken Club Sandwich,20.45,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Classic Crispy Chicken Sandwich,19.75,50.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Kickin' Chicken Sandwich,19.75,75.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),Mahi-Mahi Or Shrimp Tacos,20.95,33.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Italian Chicken Parmigiana Pasta,27.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Grilled Chicken Alfredo,28.45,88.0,25,
BJ's Restaurant & Brewhouse (Westwood #411),Deep Dish Ziti,26.45,89.0,28,
BJ's Restaurant & Brewhouse (Westwood #411),Shrimp Scampi,28.45,100.0,21,
BJ's Restaurant & Brewhouse (Westwood #411),Jumbo Spaghetti And Meatballs,25.95,76.0,13,
BJ's Restaurant & Brewhouse (Westwood #411),Fries,5.95,77.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Loaded Mashed Potatoes,6.25,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Loaded Baked Potato,6.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Honey Sriracha Brussels Sprouts,6.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Broccoli,5.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Baked Potato,5.25,75.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),Rice Pilaf,5.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Sweet Potato Fries,6.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),White Cheddar Mashed Potatoes,5.25,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Asparagus,5.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Creamy Couscous Mac & Cheese,6.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Mini Pizookie®,3.75,83.0,74,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Create-Your-Own-Pasta,8.25,66.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Chicken Tenders,8.25,71.0,32,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Mac 'N' Cheese,8.25,64.0,14,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Mini Burgers,8.25,78.0,14,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Mini Corn Dogs,8.25,77.0,9,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Boneless Wings With Root Beer BBQ Sauce,8.25,83.0,12,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Grilled Chicken Breast,8.25,90.0,11,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Sundae,2.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Kids' Mini Deep Dish Pizza,8.25,68.0,45,
BJ's Restaurant & Brewhouse (Westwood #411),Chocolate Chunk Pizookie®,10.25,84.0,77,
BJ's Restaurant & Brewhouse (Westwood #411),Cookies 'N' Cream Pizookie®,10.45,91.0,24,
BJ's Restaurant & Brewhouse (Westwood #411),Strawberry Shortcake Pizookie®,10.45,84.0,13,
BJ's Restaurant & Brewhouse (Westwood #411),Salted Caramel Pizookie®,10.45,93.0,15,
BJ's Restaurant & Brewhouse (Westwood #411),Hot Fudge Brownie Pizookie ®,10.45,91.0,34,
BJ's Restaurant & Brewhouse (Westwood #411),White Chocolate Macadamia Nut Pizookie®,10.25,82.0,17,
BJ's Restaurant & Brewhouse (Westwood #411),Triple Chocolate Pizookie® Made With Ghirardelli®,10.45,85.0,7,
BJ's Restaurant & Brewhouse (Westwood #411),Gluten-Free Chocolate Chip Pizookie®,10.45,88.0,17,
BJ's Restaurant & Brewhouse (Westwood #411),Sugar Cookie Pizookie®,10.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Handcrafted Root Beer Float,5.95,80.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Ice Cream Cup,4.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Strawberry Lemonade 64 Oz,7.25,86.0,15,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Handcrafted Root Beer 64 Oz (Container Not Included),6.95,75.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),Lemonade 64 Oz,6.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Unsweetened Black Iced Tea 64 Oz,4.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Arnold Palmer 64 Oz,6.95,80.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Root Beer - Single Can,2.0,90.0,10,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Handcrafted Root Beer,2.75,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Ginger Beer - Single Can,2.0,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Ginger Beer- 4 Pack,6.95,,0,
BJ's Restaurant & Brewhouse (Westwood #411),BJ's Root Beer- 6 Pack,8.25,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Dr Pepper,2.5,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),Shirley Temple,2.5,90.0,11,
BJ's Restaurant & Brewhouse (Westwood #411),Diet Pepsi,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Diet Dr Pepper,2.5,100.0,8,
BJ's Restaurant & Brewhouse (Westwood #411),Pepsi,2.5,100.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),Mountain Dew,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Starry,2.5,80.0,5,
BJ's Restaurant & Brewhouse (Westwood #411),Club Soda,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Strawberry Lemonade,2.75,95.0,20,
BJ's Restaurant & Brewhouse (Westwood #411),Lemonade,2.5,100.0,3,
BJ's Restaurant & Brewhouse (Westwood #411),San Pellegrino,4.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Arnold Palmer,2.5,75.0,4,
BJ's Restaurant & Brewhouse (Westwood #411),Unsweetened Black Iced Tea,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Sweet Tea,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Milk,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Chocolate Milk,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Hot Chocolate,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Cranberry Juice,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Pineapple Juice,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Grapefruit Juice,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Apple Juice,2.5,,0,
BJ's Restaurant & Brewhouse (Westwood #411),Orange Juice,2.5,,0,
Falafel Inc (Westwood),Falafel Sandwich,5.0,92.0,135,
Falafel Inc (Westwood),Zaatar Fries,4.0,94.0,125,
Falafel Inc (Westwood),Chicken Rice Bowl (halal),8.0,96.0,56,
Falafel Inc (Westwood),Chicken Shawarma Wrap (halal),9.0,100.0,15,
Falafel Inc (Westwood),Falafel Pack,3.0,91.0,58,
Falafel Inc (Westwood),Falafel Bowl,6.0,96.0,59,
Falafel Inc (Westwood),Hummus,3.0,93.0,43,
Falafel Inc (Westwood),Plant Rice Bowl,8.0,91.0,56,
Falafel Inc (Westwood),Vegan Shawarma Sandwich,7.0,100.0,22,
Falafel Inc (Westwood),Zaatar Pita Chips,3.0,93.0,29,
Falafel Inc (Westwood),Cucumber Tzaki,3.0,93.0,15,
Falafel Inc (Westwood),Pali Salad,3.0,91.0,12,
Falafel Inc (Westwood),Vegan Shawarma Sandwich,7.0,100.0,22,
Falafel Inc (Westwood),Plant Rice Bowl,8.0,91.0,56,
Falafel Inc (Westwood),Chicken Rice Bowl (halal),8.0,96.0,56,
Falafel Inc (Westwood),Falafel Bowl,6.0,96.0,59,
Falafel Inc (Westwood),Falafel Sandwich,5.0,92.0,135,
Falafel Inc (Westwood),Chicken Shawarma Wrap (halal),9.0,100.0,15,
Falafel Inc (Westwood),Zaatar Fries,4.0,94.0,125,
Falafel Inc (Westwood),Pita Bread ,1.0,87.0,24,
Falafel Inc (Westwood),Hummus,3.0,93.0,43,
Falafel Inc (Westwood),Falafel Pack,3.0,91.0,58,
Falafel Inc (Westwood),Pali Salad,3.0,91.0,12,
Falafel Inc (Westwood),Cucumber Tzaki,3.0,93.0,15,
Falafel Inc (Westwood),Zaatar Pita Chips,3.0,93.0,29,
Falafel Inc (Westwood),Pali Tahini Salad,3.0,100.0,6,
Falafel Inc (Westwood),Canned Soda,2.0,94.0,19,
Falafel Inc (Westwood),Sparkling water,3.0,100.0,3,
Falafel Inc (Westwood),Sauce Sampler (6-pack),2.0,66.0,6,
Falafel Inc (Westwood),Extra Sauce (one or many),0.5,,0,
Mr Rice,Double Chili Fatty Beef Mixian 雙椒肥牛米線（Spicy）,16.99,97.0,222,
Mr Rice,Tomato Fatty Beef Mixian 番茄肥牛米線,18.99,95.0,246,
Mr Rice,Special Yunnan Mixian 雲南小鍋米線,14.99,90.0,153,
Mr Rice,Sichuan Kimchi Beef Mixian 川味老壇酸菜牛肉米線,16.99,93.0,121,
Mr Rice,Pickled Pepper Beef Mixian 剁椒牛肉米線（Spicy）,16.99,97.0,49,
Mr Rice,Yunnan Tofu Dry Mixian 雲南豆花幹拌米線,14.99,90.0,50,
Mr Rice,Grandma’s Dry Mixian 外婆幹拌米線,14.99,90.0,41,
Mr Rice,蔬菜,2.0,88.0,25,
Mr Rice,Hot & Spicy Beef Dry Noodle 麻辣牛肉干拌米线,16.99,100.0,21,
Mr Rice,米线,2.0,100.0,12,
Mr Rice,Veggies and Pork Mixian鮮蔬肉絲米線,13.99,94.0,50,
Mr Rice,Signature Beef Sirloin With Rice 招牌牛腩飯,17.99,92.0,274,
Mr Rice,Braised Chicken With Rice 黃燜雞米飯,14.99,91.0,183,
Mr Rice,Double Chili Beef With Rice 雙椒肥牛飯（Spicy）,16.99,95.0,127,
Mr Rice,Braised Pig Feet With Rice 滷豬蹄飯,15.99,92.0,80,
Mr Rice,Spicy Beef Hot Pot 香辣牛肉锅,19.99,87.0,212,
Mr Rice,Pork And Tofu Hot Pot 鲜肉豆腐锅,19.99,97.0,83,
Mr Rice,Kimchi Lamb Hot Pot 酸菜羊肉锅,19.99,91.0,71,
Mr Rice,Seafood Hot Pot 海鲜风味锅,19.99,85.0,21,
Mr Rice,白饭,1.0,,0,
Mr Rice,Marinated Egg 滷蛋,1.99,88.0,159,
Mr Rice,Marinated Pig Ear 滷豬耳,4.59,95.0,82,
Mr Rice,Marinated QQ Tofu 滷百葉豆腐,5.49,94.0,73,
Mr Rice,卤牛肚,10.99,100.0,26,
Mr Rice,Marinated Seaweed 口味海帶絲,2.99,89.0,57,
Mr Rice,Hot and Spicy Beef 麻辣牛肉,5.99,89.0,69,
Mr Rice,Peanuts 梅香花生米,3.49,100.0,11,
Mr Rice,Mung Bean Smoothie 綠豆沙,3.99,94.0,108,
Mr Rice,Osmanthus Rice Drink 特色桂花米釀,5.99,92.0,38,
Mr Rice,Fresh Mango Smoothie With Sea Salt Cheese Foam 芝士芒芒,5.99,88.0,18,
Mr Rice,Hokkaido Milk Tea 北海道奶茶,5.99,90.0,40,
Mr Rice,Brown Sugar Fresh Milk 黑糖鮮奶,5.99,76.0,17,
Mr Rice,Fresh Strawberry Smoothie With Sea Salt Cheese Foam 芝士草莓,5.99,84.0,13,
Mr Rice,Original Milk Tea 原味奶茶,4.99,95.0,23,
Mr Rice,玫瑰養生米釀  Flower，Date and Goji Berries Rice Drink,5.99,100.0,5,
Mr Rice,Uji Matcha Milk Slush With Sea Salt Cheese Foam 抹茶海鹽芝士綿綿,6.49,93.0,16,
Mr Rice,Jasmine Green Tea 冷萃茉莉,2.99,87.0,24,
Mr Rice,Osmanthus Oolong 桂花烏龍,3.99,100.0,11,
Mr Rice,Mango Tea 芒果茶,3.99,100.0,7,
Mr Rice,Black Tea 特製紅茶,2.99,80.0,5,
Mr Rice,White Peach Oolong,3.99,90.0,10,
Alfred Coffee Westwood Village,World Famous Iced Vanilla Latte,8.05,89.0,67,
Alfred Coffee Westwood Village,Iced Matcha Latte,7.18,96.0,75,
Alfred Coffee Westwood Village,Iced Latte,7.18,97.0,48,
Alfred Coffee Westwood Village,Hot Latte,6.03,94.0,68,
Alfred Coffee Westwood Village,Cold Brew Iced Coffee,6.32,90.0,11,5
Alfred Coffee Westwood Village,World Famous Hot Vanilla Latte,6.9,90.0,41,
Alfred Coffee Westwood Village,Cappuccino,6.03,94.0,19,
Alfred Coffee Westwood Village,Hot Matcha Latte,6.03,96.0,27,
Alfred Coffee Westwood Village,Sugar Free World Famous Iced Vanilla Latte,8.05,,0,
Alfred Coffee Westwood Village,Nitro Sweet Tea,6.03,,0,
Alfred Coffee Westwood Village,Nitro Cold Brew Iced Coffee,6.9,,0,
Alfred Coffee Westwood Village,Local Weather Mind+Body Sports Drink,4.6,,0,
Alfred Coffee Westwood Village,Matcha Cold Foam,6.61,80.0,5,
Alfred Coffee Westwood Village,Cinnamon Roll Cold Foam,6.61,,0,
Alfred Coffee Westwood Village,Cold Brew Cold Foam,7.76,,0,
Alfred Coffee Westwood Village,Nitro Cold Foam Cold Brew,8.33,,0,
Alfred Coffee Westwood Village,Americano Cold Foam,6.61,,0,
Alfred Coffee Westwood Village,Iced Tea Cold Foam,6.61,,0,
Alfred Coffee Westwood Village,World Famous Hot Vanilla Latte,6.9,80.0,10,
Alfred Coffee Westwood Village,World Famous Iced Vanilla Latte,8.05,89.0,67,
Alfred Coffee Westwood Village,Iced Lavender Latte,8.05,100.0,12,
Alfred Coffee Westwood Village,Iced Matcha Lavender Latte,8.05,100.0,6,
Alfred Coffee Westwood Village,Alfred BOOST (Protein Latte),15.52,100.0,3,
Alfred Coffee Westwood Village,Hot Lavender Latte,6.9,75.0,4,
Alfred Coffee Westwood Village,Iced O.G. Chagaccino,8.62,80.0,5,
Alfred Coffee Westwood Village,Hot Matcha Lavender Latte,6.9,,0,
Alfred Coffee Westwood Village,Iced Matchaga,8.62,,0,
Alfred Coffee Westwood Village,Hot O.G. Chagaccino,7.47,,0,
Alfred Coffee Westwood Village,Hot Matchaga,7.47,,0,
Alfred Coffee Westwood Village,Sugar Free World Famous Iced Vanilla Latte,8.05,,0,
Alfred Coffee Westwood Village,Sugar Free World Famous Hot Vanilla Latte,6.9,,0,
Alfred Coffee Westwood Village,Iced Latte,7.18,97.0,48,
Alfred Coffee Westwood Village,World Famous Iced Vanilla Latte,8.05,98.0,76,
Alfred Coffee Westwood Village,Cold Brew Iced Coffee,6.32,90.0,11,5
Alfred Coffee Westwood Village,Iced Mocha,8.05,100.0,9,
Alfred Coffee Westwood Village,Iced O.G. Chagaccino,8.62,90.0,21,
Alfred Coffee Westwood Village,Nitro Cold Brew Iced Coffee,6.9,80.0,5,
Alfred Coffee Westwood Village,Iced Americano,5.17,100.0,3,5
Alfred Coffee Westwood Village,Iced Red Eye,8.62,80.0,5,10
Alfred Coffee Westwood Village,Chaga Cold Brew,7.47,,0,5
Alfred Coffee Westwood Village,Cold Brew Coffee Box,51.75,,0,
Alfred Coffee Westwood Village,Iced Lavender Latte,8.05,,0,
Alfred Coffee Westwood Village,Sugar Free World Famous Iced Vanilla Latte,8.05,100.0,7,
Alfred Coffee Westwood Village,Iced Matcha Latte,7.18,96.0,75,
Alfred Coffee Westwood Village,Iced Matcha Americano,5.17,100.0,7,5
Alfred Coffee Westwood Village,Iced Tea,5.17,100.0,6,0
Alfred Coffee Westwood Village,Iced Matcha Lavender Latte,8.05,,0,
Alfred Coffee Westwood Village,Iced Matchaga,8.62,,0,
Alfred Coffee Westwood Village,Iced Chai Latte,7.18,,0,
Alfred Coffee Westwood Village,Nitro Sweet Tea,6.03,,0,
Alfred Coffee Westwood Village,Hot Latte,6.03,94.0,68,
Alfred Coffee Westwood Village,Cappuccino,6.03,94.0,19,
Alfred Coffee Westwood Village,World Famous Hot Vanilla Latte,6.9,90.0,41,
Alfred Coffee Westwood Village,Hot Americano,4.88,85.0,7,5
Alfred Coffee Westwood Village,Hot Mocha,6.9,85.0,7,
Alfred Coffee Westwood Village,Drip Coffee,4.02,75.0,12,0
Alfred Coffee Westwood Village,Espresso,4.6,,0,
Alfred Coffee Westwood Village,Gibraltar,5.75,,0,
Alfred Coffee Westwood Village,Flat White,6.03,100.0,5,
Alfred Coffee Westwood Village,Hot O.G. Chagaccino,7.47,100.0,31,
Alfred Coffee Westwood Village,Hot Red Eye,6.32,,0,10
Alfred Coffee Westwood Village,Cafe au Lait,4.88,,0,
Alfred Coffee Westwood Village,Hot Coffee Box,43.7,,0,
Alfred Coffee Westwood Village,Macchiato,5.46,,0,
Alfred Coffee Westwood Village,Hot Lavender Latte,6.9,,0,
Alfred Coffee Westwood Village,Sugar Free World Famous Hot Vanilla Latte,6.9,,0,
Alfred Coffee Westwood Village,Hot Matcha Latte,6.03,96.0,27,
Alfred Coffee Westwood Village,Hot Tea,4.6,80.0,5,0
Alfred Coffee Westwood Village,Hot Matcha Americano,4.88,100.0,4,5
Alfred Coffee Westwood Village,Hot Matchaga,7.47,,0,
Alfred Coffee Westwood Village,Hot Matcha Lavender Latte,6.9,,0,
Alfred Coffee Westwood Village,Hot Chai Latte,6.03,,0,
Alfred Coffee Westwood Village,Chocolate Milk,5.75,,0,
Alfred Coffee Westwood Village,Hot Chocolate,4.6,100.0,5,
Alfred Coffee Westwood Village,Cold Milk,4.88,100.0,9,
Alfred Coffee Westwood Village,Alfred BOOST (Protein Latte),15.52,,0,
Alfred Coffee Westwood Village,Steamed Milk,4.31,,0,
dipnmix,Build Your Own Acai,15.99,93.0,366,
dipnmix,Build Your Own Crepe,16.99,85.0,54,
dipnmix,Build Your Own Milkshake,11.99,87.0,73,
dipnmix,Strawberry Banana,12.99,75.0,4,
dipnmix,Acai Peanut Butter,12.99,75.0,4,
dipnmix,Pomegranate Planet,12.99,100.0,6,
dipnmix,Super Pitaya,12.99,84.0,13,
dipnmix,PB Chocolate,12.99,66.0,6,
dipnmix,Bruin Berry,12.99,100.0,7,
dipnmix,Acai Antioxidant,12.99,80.0,5,
dipnmix,Build Your Own Acai,15.99,93.0,366,
dipnmix,Build Your Own Milkshake,11.99,87.0,73,
dipnmix,Build Your Own Crepe,16.99,85.0,54,
dipnmix,Super Pitaya,12.99,84.0,13,
dipnmix,Creamy Blueberry,12.99,100.0,6,
dipnmix,Bruin Berry,12.99,100.0,7,
dipnmix,Strawberry Banana,12.99,75.0,4,
dipnmix,Acai Antioxidant,12.99,80.0,5,
dipnmix,PB Chocolate,12.99,66.0,6,
